"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",0,39.4492505091421,0.106717254562025,"MORN1",0
"OK",0,47.2199550249397,0.128092895050846,"HES5",0
"OK",0,38.6876435711244,0.0985376790698156,"TNFRSF14-AS1",0
"OK",0,50.3895452240576,0.132322338853996,"ENSG00000236948",0
"OK",0,38.9910383921674,0.104247678433731,"TAS1R1",0
"OK",0,41.0424210394701,0.110562236930039,"MIR34AHG",0
"OK",0,41.035388383264,0.103536520947898,"LNCTAM34A",0
"OK",0,47.4918845683331,0.127875441318909,"SPSB1",0
"OK",0,46.6462268036094,0.126525535928598,"DFFA",0
"OK",0,47.2447777930113,0.12868439380598,"FBXO2",0
"OK",0,80.1579322817327,0.218292602713382,"KAZN",0
"OK",0,41.1383446211763,0.112030044187915,"PADI2",0
"OK",0,45.8593930509891,0.123241884573087,"AKR7L",0
"OK",0,43.5383352719984,0.115972245452033,"ENSG00000284726",0
"OK",0,132.512527925475,0.360845504742058,"ID3",0
"OK",0,102.015465787563,0.277825615772961,"CLIC4",0
"OK",0,39.7354563697696,0.108259563425848,"RSRP1",0
"OK",0,69.6338297170471,0.189376834905242,"MAN1C1",0
"OK",0,57.1453541640481,0.155355966723479,"ENSG00000233478",0
"OK",0,60.6589360753907,0.161548334050698,"TENT5B",0
"OK",0,41.6894286632684,0.112212170708574,"IFI6",0
"OK",0,40.3653866827786,0.109421573107818,"SESN2",0
"OK",0,40.0145309816354,0.107027857538839,"ENSG00000203325",0
"OK",0,50.5568565552117,0.133368447188743,"IQCC",0
"OK",0,45.2636319263264,0.123198836252628,"YARS1",0
"OK",0,45.4514125928767,0.122744032101749,"ENSG00000287691",0
"OK",0,40.8914144738947,0.111125910217325,"AZIN2",0
"OK",0,40.4754882503549,0.0986093864868168,"C1orf94",0
"OK",0,55.5669574929997,0.14168823081261,"ENSG00000286379",0
"OK",0,56.5253680496539,0.153480844425021,"STK40",0
"OK",0,92.3674776938292,0.25110438893644,"RRAGC-DT",0
"OK",0,58.409583575266,0.158754150401262,"MYCBP",0
"OK",0,59.0979679492497,0.159676018325473,"RHBDL2",0
"OK",0,162.087588284762,0.441843142945426,"MACF1",0
"OK",0,40.2224832708747,0.10338615513095,"ENSG00000284677",0
"OK",0,53.9053452749046,0.131115769777675,"ZFP69B",0
"OK",0,44.9936751035734,0.11937051019486,"ZFP69",0
"OK",0,45.3248221989042,0.121093757923692,"KCNQ4",0
"OK",0,45.8048818619914,0.121162684593488,"CITED4",0
"OK",0,65.4482312538122,0.16743477654416,"FOXO6",0
"OK",0,48.2944398690067,0.131516605396305,"FOXJ3",0
"OK",0,38.8020199745255,0.101956201875668,"ENSG00000285728",0
"OK",0,39.6963095905137,0.107802131411943,"ERMAP",0
"OK",0,45.4939497179035,0.120754851307687,"CFAP57",0
"OK",0,48.7878073542568,0.132874234678339,"RNF220",0
"OK",0,55.8268821483459,0.152029495033498,"PRDX1",0
"OK",0,44.2691358955659,0.118343103030847,"ENSG00000234810",0
"OK",0,38.764436316054,0.105607922925213,"PLPP3",0
"OK",0,88.7491743146512,0.240621748062046,"FYB2",0
"OK",0,41.9484962629627,0.114100571282776,"DAB1",0
"OK",0,102.501092313143,0.279273928427282,"JUN",0
"OK",0,62.7758211738123,0.17111529499796,"NFIA",0
"OK",0,50.3696011585168,0.137036809402132,"NFIA-AS2",0
"OK",0,39.4310610360149,0.107331431106898,"ITGB3BP",0
"OK",0,40.8337282427858,0.111098945289308,"DNAJC6",0
"OK",0,58.5073518694707,0.159403721246358,"PDE4B",0
"OK",0,48.8937163346366,0.133217435533768,"SGIP1",0
"OK",0,38.8743617187939,0.104797483183352,"DYNLT5",0
"OK",0,40.3104835639596,0.109395605433802,"GADD45A",0
"OK",0,52.3035155803932,0.142389435235924,"ENSG00000286863",0
"OK",0,40.2470630577801,0.10758862988808,"LRRIQ3",0
"OK",0,61.340744521441,0.166963976807332,"ST6GALNAC3",0
"OK",0,54.3539674541239,0.147381248209322,"AK5",0
"OK",0,48.6173595328479,0.131833907030107,"ENSG00000273338",0
"OK",0,39.9431085804192,0.108492500942164,"IFI44L",0
"OK",0,43.0709123992308,0.115888510216122,"ADGRL2",0
"OK",0,67.6736440078625,0.184061742772232,"TTLL7",0
"OK",0,39.614449994156,0.107721499628091,"CCN1",0
"OK",0,64.6051602488386,0.173467221424501,"GBP1",0
"OK",0,105.069504038035,0.285447445087614,"GBP2",0
"OK",0,55.6553428732326,0.150491533603057,"ENSG00000287372",0
"OK",0,38.8016546199795,0.105482884909919,"GCLM",0
"OK",0,48.998613180297,0.133397506630799,"ARHGAP29",0
"OK",0,94.5613650210484,0.257693971704041,"F3",0
"OK",0,61.6914480394833,0.16792644041991,"SLC44A3",0
"OK",0,53.3543314967566,0.145363722884395,"CNN3",0
"OK",0,46.7875473226425,0.127223812961603,"CNN3-DT",0
"OK",0,47.904086347101,0.115628568399542,"VCAM1",0
"OK",0,53.3453682868606,0.145227632481053,"VAV3",0
"OK",0,43.0014556163493,0.106451883666366,"MYBPHL",0
"OK",0,38.5508071423757,0.104915298653291,"GSTM5",0
"OK",0,91.4756087233137,0.249315605542968,"AHCYL1",0
"OK",0,40.4733419268538,0.110184487188153,"KCND3",0
"OK",0,39.5264526522018,0.106590501213691,"LINC01750",0
"OK",0,39.2684825695786,0.10683147855343,"MOV10",0
"OK",0,52.4778842000513,0.141051769616198,"SPAG17",0
"OK",0,45.8031517349885,0.124593468978861,"ENSG00000290569",0
"OK",0,41.5210670324891,0.109475208991212,"H2BP1",0
"OK",0,49.2204481687552,0.130898082606315,"H3-7",0
"OK",0,66.2488184753355,0.180320459072878,"TXNIP",0
"OK",0,39.4420442590195,0.107374594983769,"ACP6",0
"OK",0,42.2524273729665,0.115042164793541,"LINC01138",0
"OK",0,45.758428542121,0.124672712559761,"PDE4DIP",0
"OK",0,44.9710334615183,0.113264535578298,"FCGR1A",0
"OK",0,40.5354169506731,0.109406539998671,"MTMR11",0
"OK",0,39.4763126690209,0.101570494986789,"TUFT1",0
"OK",0,47.9571518398289,0.115889693613598,"C2CD4D-AS1",0
"OK",0,56.638397583376,0.153550552638557,"S100A10",0
"OK",0,65.8339674009712,0.17822084699125,"S100A6",0
"OK",0,39.6974364924952,0.105811503065947,"S100A3",0
"OK",0,40.8888018736875,0.111363272465261,"S100A1",0
"OK",0,43.0241364736311,0.117215084795665,"RPS27",0
"OK",0,70.2472815037091,0.190998473550456,"IL6R",0
"OK",0,40.0905787358286,0.109219191104951,"KCNN3",0
"OK",0,40.2342729350722,0.109472917546929,"SHC1",0
"OK",0,42.6168465402041,0.114592502211142,"CKS1B",0
"OK",0,50.5729431175256,0.136034230125273,"RUSC1-AS1",0
"OK",0,48.1884112581814,0.131170918286576,"YY1AP1",0
"OK",0,58.4575683546819,0.159136047287335,"LMNA",0
"OK",0,88.482822712414,0.241215256881646,"MIR9-1HG",0
"OK",0,46.7978977969517,0.1251833960281,"ETV3",0
"OK",0,50.1796710385831,0.136493441210576,"IFI16",0
"OK",0,64.9789188196783,0.177112560300739,"ATP1A2",0
"OK",0,40.6758159180212,0.108590556950506,"USF1",0
"OK",0,46.7904903995771,0.123792003714183,"ENSG00000289121",0
"OK",0,40.7980876286457,0.110989858902683,"UFC1",0
"OK",0,41.7482525300222,0.105832316020914,"ENSG00000289106",0
"OK",0,39.6449884290014,0.10079139027185,"OLFML2B",0
"OK",0,41.8638805643691,0.113240357648494,"NOS1AP",0
"OK",0,51.2071208650528,0.139447587745758,"DDR2",0
"OK",0,58.8465347978397,0.160033304407936,"HSD17B7",0
"OK",0,49.3576899824181,0.134503371462973,"PBX1",0
"OK",0,45.9112631944893,0.12372948860395,"F5",0
"OK",0,52.9584287792699,0.127003056421911,"SELL",0
"OK",0,58.8868869404674,0.160317159580023,"PRRX1",0
"OK",0,51.0870484381101,0.139222137214211,"DNM3",0
"OK",0,46.6352697230849,0.127031054152508,"PRDX6",0
"OK",0,40.321163811383,0.102190335299012,"ENSG00000289425",0
"OK",0,40.2818204441525,0.109474438189473,"TNR",0
"OK",0,81.5174133511064,0.210420666602597,"TDRD5",0
"OK",0,40.238294883469,0.107586298739904,"IER5",0
"OK",0,94.7913912051863,0.258390084977878,"GLUL",0
"OK",0,52.0651661836042,0.141465923697676,"RGS16",0
"OK",0,41.4489179885835,0.112884596980413,"NPL",0
"OK",0,45.4777372164697,0.107355257059781,"NCF2",0
"OK",0,45.4897308691985,0.123949323203556,"RGL1",0
"OK",0,40.284169453046,0.109703212165958,"BRINP3",0
"OK",0,42.8098691379012,0.10679581438463,"RGS1",0
"OK",0,48.2112504605376,0.129638477031732,"RGS2",0
"OK",0,38.8123111691746,0.105754174629513,"CRB1",0
"OK",0,46.4011251391629,0.125806958000499,"MIR181A1HG",0
"OK",0,39.422979056169,0.0988448896236924,"ENSG00000286541",0
"OK",0,41.286730690195,0.111120080185717,"ENSG00000230623",0
"OK",0,40.2059912352179,0.109496006582759,"CAMSAP2",0
"OK",0,61.35698926957,0.167192841787897,"NAV1",0
"OK",0,56.5328640305055,0.153945114917275,"IPO9-AS1",0
"OK",0,38.6049391214643,0.104594878466034,"LMOD1",0
"OK",0,48.3195269153488,0.13157928002364,"GPR37L1",0
"OK",0,43.5472384773402,0.118624511102248,"PPP1R12B",0
"OK",0,42.5535032390299,0.115545008627751,"CYB5R1",0
"OK",0,139.449972658026,0.379681524717004,"CHI3L1",0
"OK",0,76.6406626380313,0.208581595680563,"BTG2",0
"OK",0,40.3338006515589,0.106425693933782,"ZC3H11A",0
"OK",0,62.2100322574697,0.169302839711033,"PFKFB2",0
"OK",0,41.6342365033804,0.111052300487183,"G0S2",0
"OK",0,38.5500164659214,0.104788592486682,"HHAT",0
"OK",0,38.8162463857354,0.105360576233335,"LINC02608",0
"OK",0,53.2420449636572,0.144084085551819,"ATF3",0
"OK",0,46.089427940471,0.122951544456791,"PROX1",0
"OK",0,64.3650168387986,0.175426163594842,"ESRRG",0
"OK",0,65.2710468242434,0.176285485157287,"RRP15",0
"OK",0,67.1190420966346,0.182278332781464,"TGFB2",0
"OK",0,38.9244362595265,0.105791870809732,"MTARC2",0
"OK",0,42.9029694689146,0.114117029786028,"ENSG00000237101",0
"OK",0,45.3913619697315,0.116438460605563,"ENSG00000289602",0
"OK",0,41.0768902231103,0.111883385960692,"EPHX1",0
"OK",0,59.1753048216202,0.161253620922738,"ITPKB",0
"OK",0,41.1158467153339,0.108937951149342,"OBSCN",0
"OK",0,48.7202198925565,0.13216062916555,"LINC02814",0
"OK",0,38.991612450207,0.106194935179442,"GALNT2",0
"OK",0,51.836709921963,0.141218099840343,"AGT",0
"OK",0,43.7141980367327,0.118895367406471,"C1orf198",0
"OK",0,39.2158694158813,0.106652743853225,"SIPA1L2",0
"OK",0,39.5094719511821,0.103499103314982,"MAP10",0
"OK",0,47.9349144516018,0.117582357444275,"ENSG00000228044",0
"OK",0,65.4819153476677,0.154613383055457,"ENSG00000286263",0
"OK",0,39.8466565918394,0.108499725576375,"LYST",0
"OK",0,41.6572026377629,0.112891222623669,"ACTN2",0
"OK",0,46.1134893434675,0.115599645176108,"CHRM3-AS2",0
"OK",0,45.7553663292866,0.124666087918797,"RGS7",0
"OK",0,49.2503972307354,0.132122433246796,"WDR64",0
"OK",0,44.1044923718536,0.119847378158665,"PLD5",0
"OK",0,50.6440445576106,0.119550531769453,"ENSG00000235021",0
"OK",0,42.0667849580839,0.103336232413441,"OR2L5",0
"OK",0,39.7978762548369,0.0988535298317866,"SOX11",0
"OK",0,69.6068350308234,0.189731355449911,"LINC00299",0
"OK",0,101.126371783173,0.275471236765018,"ID2",0
"OK",0,41.0375777037501,0.100507819176863,"ENSG00000226764",0
"OK",0,51.5744519045208,0.130476620690723,"TTC32-DT",0
"OK",0,55.943428652731,0.152407242011461,"LAPTM4A",0
"OK",0,47.473543328171,0.129227216820987,"RHOB",0
"OK",0,42.7651200806822,0.100946181079763,"ENSG00000269976",0
"OK",0,41.588656860262,0.113328713367197,"NCOA1",0
"OK",0,46.1614906387101,0.124539283493831,"MAPRE3-AS1",0
"OK",0,46.1729029185948,0.125453219108363,"FNDC4",0
"OK",0,39.8191195271943,0.107650913192018,"GPN1",0
"OK",0,39.7668569110823,0.10726702415522,"ENSG00000270640",0
"OK",0,57.8620912837526,0.157380992468732,"TOGARAM2",0
"OK",0,53.9063100897103,0.146803477409147,"ALK",0
"OK",0,49.476555462523,0.133012672665745,"ENSG00000289727",0
"OK",0,55.1367786081011,0.150239685661473,"LINC00486",0
"OK",0,76.7166838263548,0.208977517490803,"LTBP1",0
"OK",0,41.1135385668136,0.111954982228591,"ENSG00000226994",0
"OK",0,44.7473220029927,0.115873165593596,"CYP1B1",0
"OK",0,39.2213560259498,0.106269559721975,"MORN2",0
"OK",0,39.9980415488566,0.108815333204678,"MAP4K3-DT",0
"OK",0,51.7458928969868,0.140922893728179,"SLC8A1",0
"OK",0,38.6552764255919,0.104872945699957,"PKDCC",0
"OK",0,40.7226556882062,0.110766473249035,"RHOQ-AS1",0
"OK",0,44.0486359039478,0.11258224495209,"LINC01119",0
"OK",0,42.4670995160088,0.11571262977086,"CALM2",0
"OK",0,42.8881469747088,0.110018522488799,"GTF2A1L",0
"OK",0,199.97211001783,0.545319525147408,"NRXN1",0
"OK",0,45.1223797835068,0.122969978079101,"ASB3",0
"OK",0,42.4825271681595,0.115584317896924,"CHAC2",0
"OK",0,41.5578515398648,0.113229219299854,"RTN4",0
"OK",0,39.1038941639466,0.106495557811411,"RPS27A",0
"OK",0,47.6205830688033,0.114000605317006,"ENSG00000289606",0
"OK",0,45.3489243912961,0.123561123398217,"EFEMP1",0
"OK",0,97.9260578337144,0.265746989821373,"CCDC85A",0
"OK",0,44.4094670456851,0.120994207197114,"EHBP1",0
"OK",0,48.0008343636306,0.130758767708142,"UGP2",0
"OK",0,58.6953831080226,0.138580569800605,"ENSG00000288932",0
"OK",0,38.7714556144039,0.105549473034109,"SPRED2",0
"OK",0,46.6984152360507,0.121705857992598,"MEIS1-AS2",0
"OK",0,39.3348637142222,0.100918502371904,"LINC01798",0
"OK",0,42.2082049300446,0.110670271368516,"ENSG00000289615",0
"OK",0,51.7890619773768,0.141136858215209,"SFXN5",0
"OK",0,46.9227263377671,0.127292880842364,"DGUOK-AS1",0
"OK",0,51.7043801440197,0.123646655088941,"ENSG00000270996",0
"OK",0,69.0377601390301,0.187958008635027,"LRRTM4",0
"OK",0,94.5977090915734,0.255363001107597,"ENSG00000227088",0
"OK",0,152.668118768872,0.416257553422545,"CTNNA2",0
"OK",0,38.8592882806174,0.105212224500009,"ENSG00000291142",0
"OK",0,62.2929529863608,0.168911282380313,"ARID5A",0
"OK",0,45.8725101244112,0.123361434655567,"ENSG00000289135",0
"OK",0,42.2636714909627,0.103090084004241,"ENSG00000277701",0
"OK",0,39.598388319047,0.107704643745107,"VWA3B",0
"OK",0,55.0154638117424,0.149875675799283,"RPL31",0
"OK",0,46.3769808864437,0.12635558301553,"MAP4K4",0
"OK",0,39.5235277191947,0.104351865373707,"FHL2",0
"OK",0,187.24809616138,0.510590164302837,"DPP10",0
"OK",0,75.9993985673451,0.20631827018806,"ENSG00000286776",0
"OK",0,38.6391101296484,0.103306697121395,"STEAP3",0
"OK",0,102.337349789231,0.27875015514036,"DBI",0
"OK",0,54.9130487690913,0.135035552879078,"TFCP2L1",0
"OK",0,43.435262118962,0.105629223617008,"ENSG00000260163",0
"OK",0,53.5220678828686,0.137957336995468,"RAB6C-AS1",0
"OK",0,48.9924420459551,0.133481364480441,"ARHGEF4",0
"OK",0,41.1987184579118,0.111103534367535,"CCDC74A",0
"OK",0,62.8578855393523,0.171311951511934,"NCKAP5",0
"OK",0,65.4076976595257,0.178093489004814,"MGAT5",0
"OK",0,99.9337296728782,0.272464975358574,"LRP1B",0
"OK",0,40.4143213717487,0.110083503240012,"ZEB2",0
"OK",0,47.8539972867333,0.127822982727635,"ZEB2-AS1",0
"OK",0,38.5005116668041,0.102188224150975,"TEX41",0
"OK",0,43.0160920848365,0.114268592871817,"RND3",0
"OK",0,42.8598681023645,0.11679751672432,"FMNL2",0
"OK",0,51.1063708642822,0.138729080764824,"GALNT13",0
"OK",0,56.491895131363,0.153433517730802,"KCNJ3",0
"OK",0,84.1562049710835,0.228774081139789,"NR4A2",0
"OK",0,53.6125950985282,0.126534951054697,"CYTIP",0
"OK",0,40.2612912660778,0.104394428948955,"ENSG00000270557",0
"OK",0,39.0990470695004,0.106375382576654,"PKP4",0
"OK",0,44.0267735406744,0.119853071822446,"TANC1",0
"OK",0,74.8243844759537,0.203463028451388,"FAP",0
"OK",0,46.5452646335256,0.126131096804622,"ENSG00000237844",0
"OK",0,55.9497257116021,0.151110100002503,"SCN2A",0
"OK",0,53.6320110319681,0.145312534516502,"SCN1A",0
"OK",0,44.8148109773701,0.122120597125391,"B3GALT1",0
"OK",0,59.9902219106623,0.16342987221283,"CERS6",0
"OK",0,38.8605801165049,0.103003189013212,"PHOSPHO2",0
"OK",0,51.91746746844,0.137574699287414,"SP5",0
"OK",0,40.6326491738745,0.110699559929912,"OSBPL6",0
"OK",0,40.435758005836,0.104422997295672,"ENSG00000271011",0
"OK",0,43.8095012096822,0.116947487196837,"CCDC141",0
"OK",0,41.3170105814673,0.112120899241468,"PDE1A",0
"OK",0,71.3828299645522,0.194516563055254,"ITGAV",0
"OK",0,43.9711740098421,0.119807815721232,"FAM171B",0
"OK",0,86.7577210519755,0.233366879017978,"TMEFF2",0
"OK",0,48.246778660748,0.13146125522779,"DNAH7",0
"OK",0,53.8520862530853,0.146656579027343,"HSPE1",0
"OK",0,42.8307882746371,0.116429786794647,"PLCL1",0
"OK",0,38.8198912713242,0.104191509533344,"ENSG00000232732",0
"OK",0,52.2687795942054,0.142276197781469,"BMPR2",0
"OK",0,47.2317594621428,0.128572062882795,"NRP2",0
"OK",0,52.6702665954836,0.133993929169371,"ENSG00000234902",0
"OK",0,41.3234349670133,0.112553388618389,"MAP2",0
"OK",0,109.45103255574,0.298418021425661,"ERBB4",0
"OK",0,40.7692503509307,0.110875253902966,"FN1",0
"OK",0,39.0023200446348,0.103091027028631,"TMEM169",0
"OK",0,41.236823449972,0.107583189058099,"ENSG00000241520",0
"OK",0,80.282140379692,0.217962784956682,"IGFBP5",0
"OK",0,40.1443580837333,0.108793575692362,"DIRC3",0
"OK",0,55.5351575435668,0.151163522271778,"TMBIM1",0
"OK",0,49.2353766237074,0.134046404761273,"DNAJB2",0
"OK",0,50.0615122684356,0.13600044029364,"KCNE4",0
"OK",0,75.9898652733317,0.205102355764136,"SCG2",0
"OK",0,46.0835060103902,0.125551980095676,"SERPINE2",0
"OK",0,65.459418352,0.177986979291464,"DOCK10",0
"OK",0,44.5451302769423,0.121222187908362,"PID1",0
"OK",0,61.7756852583387,0.168206720857906,"DNER",0
"OK",0,44.683995947133,0.116709094797297,"SP140L",0
"OK",0,70.549580368998,0.192263943652586,"ITM2C",0
"OK",0,39.4294573788206,0.105102740241343,"GCSIR",0
"OK",0,48.177238528243,0.131227492865775,"PTMA",0
"OK",0,42.7972717181729,0.115494841227549,"INPP5D",0
"OK",0,40.658884513502,0.110682041039672,"DGKD",0
"OK",0,46.8452754013785,0.127613703161472,"IQCA1",0
"OK",0,50.9441470577841,0.138332293958797,"ACKR3",0
"OK",0,45.9991234832025,0.124832163918119,"LINC01937",0
"OK",0,45.4686332569488,0.114748234174518,"ENSG00000286525",0
"OK",0,43.658580646063,0.118880466427121,"COPS9",0
"OK",0,57.9687740651874,0.157576664108068,"SNED1",0
"OK",0,51.8489518052117,0.140782341176546,"SNED1-AS1",0
"OK",0,41.0290571117171,0.111775994993087,"CHL1",0
"OK",0,40.1935932607506,0.109238399003196,"ENSG00000287720",0
"OK",0,48.3666111887978,0.131658117138076,"ENSG00000233912",0
"OK",0,45.9488978339317,0.124754220762944,"ENSG00000229642",0
